Customer_ID,Customer_Name,City,Gender
CUS01841,Amit Joshi,Mumbai,F
CUS01842,Amit Rao,Kolkata,Female
CUS01843,Amit Gupta,Ahmedabad,male
CUS01844,Ananya Gupta,Mumbai,male
CUS01845,Ananya Nair,Bangalore, FEMALE  
CUS01846,Priya Nair,Ahmedabad,M
CUS01847,Pooja Das, Bangalore  ,FEMALE
CUS01848,Meera Das,Mumbai,MALE
CUS01849,Amit Gupta,Chennai,male
CUS01850,Suresh Rao,Mumbai,female
CUS01851,Meera Gupta,Chennai,male
CUS01852,Suresh Joshi,Delhi,F
CUS01853,Sneha Nair,Mumbai,FEMALE
CUS01854,Meera Joshi,Kolkata, male  
CUS01855,Pooja Joshi,Chennai,Female
CUS01856,Rahul Singh,Ahmedabad,M
CUS01857,Suresh Gupta,Pune,Male
CUS01858,Vikram Sharma,Mumbai,female
CUS01859,Meera Sharma,Pune,FEMALE
CUS01860,Ananya Gupta,Mumbai,male
CUS01861,Ravi Patel,Chennai,M
CUS01862,Sneha Singh,Bangalore,MALE
CUS01863,Sneha Nair,Chennai,female
CUS01864,Ananya Singh,Delhi,Female
CUS01865,Ananya Rao,Pune,male
CUS01866,Sneha Gupta,Bangalore,female
CUS01867,Ravi Gupta,Pune,Female
CUS01868,Suresh Gupta, Pune  ,MALE
CUS01869,Sneha Sharma,Mumbai,MALE
CUS01870,Priya Joshi,Hyderabad,Female
CUS01871,Vikram Sharma,Ahmedabad,FEMALE
CUS01872,Vikram Joshi,Delhi,MALE
CUS01873,Rahul Gupta,Delhi,Female
CUS01874,Ravi Joshi,Hyderabad,Female
CUS01875,Rahul Verma, Pune  ,MALE
CUS01876,Rahul Joshi,Chennai,Male
CUS01877,Suresh Joshi,Kolkata,Female
CUS01878,Ananya Singh,Mumbai, F  
CUS01879,Rahul Gupta,Hyderabad,FEMALE
CUS01880,Pooja Nair,Kolkata,M
CUS01881,Ananya Nair,Ahmedabad,male
CUS01882,Ananya Das,Pune,MALE
CUS01883,Meera Kumar,Kolkata,FEMALE
CUS01884,Ravi Gupta,Bangalore,Female
CUS01885,Vikram Gupta,Mumbai, Male  
CUS01886,Rahul Verma,Hyderabad,Female
CUS01887,Pooja Sharma,Pune,Male
CUS01888,Vikram Kumar,Hyderabad,male
CUS01889,Meera Joshi,Chennai,M
CUS01890,Pooja Kumar,Bangalore,female
CUS01891,Rahul Gupta,,FEMALE
CUS01892,Rahul Nair,Chennai,female
CUS01893,Meera Singh,Delhi,Female
CUS01894,Amit Verma,Mumbai,Male
CUS01895,Pooja Gupta,Hyderabad,female
CUS01896,Priya Joshi,Mumbai,M
CUS01897,Vikram Gupta,Bangalore,F
CUS01898,Meera Verma,Chennai,Male
CUS01899,Ravi Sharma,Ahmedabad,female
CUS01900,Pooja Patel,Bangalore,F
CUS01901,Meera Singh,Hyderabad,female
CUS01902,Rahul Verma,Mumbai,female
CUS01903,Sneha Nair,Kolkata,Female
CUS01904,Sneha Das,Bangalore,FEMALE
CUS01905,Pooja Joshi,Hyderabad,MALE
CUS01906,Amit Das,Ahmedabad,MALE
CUS01907,Priya Singh,Pune,F
CUS01908,Meera Singh,Ahmedabad, F  
CUS01909,Meera Joshi, Ahmedabad  ,female
CUS01910,Suresh Nair,Ahmedabad,FEMALE
CUS01911,Ananya Rao,,Female
CUS01912,Suresh Joshi,Mumbai,Male
CUS01913,Sneha Gupta,Ahmedabad,F
CUS01914,Amit Patel,Pune,M
CUS01915,Meera Das,Mumbai,M
CUS01916,Meera Verma,Pune,male
CUS01917,Meera Gupta,Mumbai,male
CUS01918,Suresh Patel,Mumbai,MALE
CUS01919,Pooja Verma,Mumbai,Male
CUS01920,Amit Singh,Hyderabad,Female
CUS01921,Rahul Sharma,Bangalore,F
CUS01922,Ravi Rao,Delhi,Female
CUS01923,Amit Joshi,Delhi,Female
CUS01924,Sneha Das,Bangalore,F
CUS01925,Sneha Nair, Hyderabad  ,M
CUS01926,Priya Singh,Mumbai,MALE
CUS01927,Ravi Nair,Chennai,Male
CUS01928,Rahul Das,Bangalore,FEMALE
CUS01929,Ananya Gupta,,female
CUS01930,Sneha Das,Kolkata,Male
CUS01931,Priya Patel,Pune,F
CUS01932,Suresh Gupta,Ahmedabad,M
CUS01933,Amit Kumar,Pune,male
CUS01934,Pooja Sharma,Delhi,Male
CUS01935,Pooja Kumar,Kolkata,F
CUS01936,Priya Rao,Mumbai,F
CUS01937,Vikram Nair,,female
CUS01938,Amit Patel,Delhi,male
CUS01939,Ravi Joshi, Chennai  ,Male
CUS01940,Ananya Joshi,Ahmedabad,MALE
CUS01941,Vikram Joshi,Pune,male
CUS01942,Priya Sharma,Delhi,F
CUS01943,Amit Rao,Mumbai, Female  
CUS01944,Ravi Nair,Hyderabad,Female
CUS01945,Rahul Das,Mumbai,FEMALE
CUS01946,Pooja Verma,Mumbai,FEMALE
CUS01947,Pooja Patel,Hyderabad,Female
CUS01948,Suresh Kumar,,MALE
CUS01949,Sneha Sharma,Ahmedabad,male
CUS01950,Ravi Das,Mumbai,FEMALE
CUS01951,Sneha Das,Chennai,Male
CUS01952,Ravi Rao,Kolkata,F
CUS01953,Rahul Joshi,Kolkata,Female
CUS01954,Priya Kumar, Mumbai  ,M
CUS01955,Amit Joshi,,Female
CUS01956,Vikram Das,Ahmedabad, MALE  
CUS01957,Meera Kumar,Hyderabad,Female
CUS01958,Rahul Sharma,Mumbai,Female
CUS01959,Meera Joshi,Chennai,MALE
CUS01960,Priya Patel,Kolkata,F
CUS01961,Suresh Kumar,Ahmedabad,M
CUS01962,Pooja Kumar,Delhi,Female
CUS01963,Rahul Gupta,Mumbai,female
CUS01964,Priya Das,Kolkata,MALE
CUS01965,Ravi Singh,Ahmedabad,MALE
CUS01966,Suresh Singh,Mumbai,F
CUS01967,Amit Kumar,Delhi,male
CUS01968,Meera Das,Delhi,Female
CUS01969,Amit Nair,Ahmedabad,Female
CUS01970,Ravi Kumar,Chennai,Female
CUS01971,Ananya Nair,Chennai,Female
CUS01972,Amit Nair,Hyderabad,FEMALE
CUS01973,Ananya Joshi,,Male
CUS01974,Priya Kumar,Delhi,female
CUS01975,Suresh Joshi,Kolkata,Female
CUS01976,Suresh Singh,Chennai,M
CUS01977,Amit Kumar,Ahmedabad,F
CUS01978,Priya Das,Mumbai,Female
CUS01979,Sneha Singh,Kolkata,F
CUS01980,Ravi Gupta,Ahmedabad,female
CUS01981,Amit Das,Delhi,M
CUS01982,Sneha Kumar,Kolkata,M
CUS01983,Pooja Sharma, Kolkata  ,MALE
CUS01984,Ananya Das,Bangalore,male
CUS01985,Meera Patel,Hyderabad, male  
CUS01986,Ravi Singh,Chennai,female
CUS01987,Priya Rao,Chennai,F
CUS01988,Priya Das,Mumbai, MALE  
CUS01989,Sneha Rao,Hyderabad,male
CUS01990,Ananya Singh,Delhi,M
CUS01991,Amit Singh, Hyderabad  ,Female
CUS01992,Vikram Verma,Pune,MALE
CUS01993,Vikram Sharma,Delhi,female
CUS01994,Priya Nair,Kolkata,F
CUS01995,Amit Rao,Bangalore,Male
CUS01996,Vikram Rao,Ahmedabad, MALE  
CUS01997,Ravi Kumar,Delhi,male
CUS01998,Meera Rao,Kolkata,female
CUS01999,Priya Gupta,Ahmedabad,MALE
CUS02000,Meera Singh,Pune,Male
